,id,title,overview,genres,keywords,first_air_date,characters,popularity,imdb_id,averageRating,numVotes,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,tags
18,206559,Binnelanders,"A South African Afrikaans soap opera. It is set in and around the fictional private hospital, Binneland Kliniek, in Pretoria, and the storyline follows the trials, trauma and tribulations of the staff and patients of the hospital.",Soap,afrikaans hospital soap dramatic drama,2005-10-13,"['Dr. At Koster', 'Dr. Tertius Jonker', 'Dr. Conrad Bester', 'Louis Koster', 'Naomi Koster', 'Tracy Smit', 'Dr. Nicolette Nortje', 'Dr. Uys Wagener']",1226.378,tt1527854,7.6,62,tvSeries,Binnelanders,Binnelanders,0,2005,\N,soap afrikaans hospital soap dramatic drama storyline trauma binneland soap staff african private south patients afrikaans trials hospital set kliniek tribulations opera fictional pretoria
19,18770,Gran Hermano,"Gran Hermano is a reality television series broadcast in Spain on Telecinco and La Siete produced by Endemol. It is part of the Big Brother franchise first developed in the Netherlands. As of February 2012, 19 editions of the show have aired.",Reality,,2000-04-23,"['Presentador', 'Presentador Debates']",1197.195,tt0262163,2.2,181,tvSeries,Gran hermano,Gran hermano,0,2000,\N,reality  gran television big series endemol hermano 2012 aired spain produced franchise brother reality developed february editions netherlands siete broadcast telecinco 19
20,72879,Tomorrow Is Ours,"The story revolves around the people of Sète, France. Their lives are punctuated by family rivalries, romance and scenes from daily life, but also by plots involving police investigations, secrets and betrayals.",Crime Drama,police-officer,2017-07-17,"['Chloé Delcourt', 'Laurence', 'Alex Bertrand', 'Lucie Salducci', 'Karim Saeed', 'Victoire Lazzari', 'Maxime Delcourt', 'Sandrine Lazzari', 'Thomas', 'Marianne Delcourt', 'Antoine', 'Flore Vallorta', 'Anna Delcourt', 'Amanda', 'Jessica Moreno', 'Bastien', 'Sara', 'Roxane', 'Bart Vallorta', 'Baptiste', 'Dylan Moreno', 'Charlie', 'Luke', 'Souleymane', 'Martin Constant', 'Georges', 'Christelle Moreno', 'Jules', 'Sylvain', 'Aurore Daunier', 'William Daunier', 'Sofia Daunier', 'Manon Daunier', 'Betty Moreno', 'Mathias', 'Rose', 'Victor Brunet', 'Judith Delcourt-Bertrand', 'Eddy Vallorta', 'Soraya Beddiar', 'Noor Beddiar', 'Yasmine Beddiar', 'Béatrice Raynaud', 'Tristan Girard', 'Arthur Lazzari-Moiret', 'Rémy Valski', 'Lola Brunet', 'Célia Fontaine', 'Mattéo Gualandi', 'Morgane Guého', 'Gabriel Guého', 'Justine', 'Kylian Berthier', 'Thibault Dabboville', 'Jenny Mendoza', 'Pierre Leroy', 'Françoise Salieri', 'Coline Salien', 'Mila Trahor', 'Nina Saeed', 'Laura Kléber', 'Ben Girard', 'Leïla Beddiar', 'Natalia Verrier', 'Lise Guého', 'Gabriel Guého', 'Solenne Girard', 'Margot Robert', 'Chemsa', 'Estelle Lefèvre', 'Emma Garnier', 'Eva', 'Romy Saeed', 'Procureur Sébastien Perraud', 'Lisa Hassan', 'Manon Daunier', 'Benjamin Ventura', 'Maître Raphaëlle Perraud', 'Noémie Matret', 'Jack Dumas Roussel', 'Rayane Saeed', 'Benoît Letellier', 'Luna Aznar', 'Alma Guérin', 'Irène Lopez Diallo', 'Nordine Becker', 'Bruno Paoletti', 'Nathan Paoletti', 'Samuel Chardeau']",1174.016,tt7124904,5.1,167,tvSeries,Tomorrow Is Ours,Demain nous appartient,0,2017,26,crime drama police-officer betrayals investigations story scenes daily revolves secrets people punctuated lives romance plots involving police france rivalries sète family life
21,206679,Na lovu,"Na Lovu is a Czech game-show, based on the license of the popular global format The Chase. A heart-racing quiz show where four competitors must pit their wits and face off against Lovec (the Chaser), a ruthless quiz genius determined to stop them from winning cash prizes.",Reality Family,game-show quiz,2021-08-16,"['Kvízová dáma', 'Kalkulátor', 'Pan Lišák', 'Self - Moderator', 'Doktor Vševěd']",1122.308,tt21340756,7.3,12,tvSeries,Na Lovu,Na Lovu,0,2021,40,reality family game-show quiz popular format genius based wits license face heart game czech quiz determined cash pit lovu competitors prizes lovec racing global chase chaser winning ruthless
22,235484,Suidooster,"Suidooster is a South African television soap opera produced by Suidooster Films which revolves around a matriarch, her family, friends and the people of Suidooster, a small shopping and business centre in the fictional Cape Town suburb of Ruiterbosch.",Soap,,2015-11-16,"['Sharleen (Mrs J) Jacobs', 'Lee-Ann Jacobs', 'Bridgette October', 'Mymoena Samsodien', 'Bianca Fourie', 'Rhafiek Samsodien', 'Justin Potgieter', 'Siya Thuli', 'Zoë October', 'Tyron Daniels', 'Kaashifa Mansour', 'Katharina Vosloo', 'Nazeem Samsodien', 'Wade Daniels', 'Elana Naudé', 'Susan Naudé', 'Aiden Booysen', 'Angelina Jantjies']",1101.493,tt5467444,8.7,46,tvSeries,Suidooster,Suidooster,0,2015,30,soap  television soap small african revolves south cape suburb people produced town films friends matriarch business opera suidooster fictional ruiterbosch centre shopping family
23,239526,Sueños de libertad,Sueños de libertad,Drama,period-drama 1950s soap-opera,2024-02-25,"['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",1026.258,tt30002038,8.8,87,tvSeries,Sueños de libertad,Sueños de libertad,0,2024,\N,drama period-drama 1950s soap-opera sueños libertad
24,4682,Strictly Come Dancing: It Takes Two,"The companion show to the popular BBC One programme Strictly Come Dancing which features interviews and training footage of the couples competing in the main Saturday night show, opinions from the judges on the previous Saturday show and the training footage for the next, and interviews with celebrities who have been watching the show.",,,2004-10-25,"['Self - Presenter', 'Self - Presenter']",1007.032,tt0439401,5.0,150,tvSeries,Strictly Come Dancing: It Takes Two,Strictly Come Dancing: It Takes Two,0,2004,30,  popular couples programme footage opinions main night interviews saturday training features judges companion competing previous bbc watching dancing strictly celebrities
25,24400,Deadly 60,Wildlife presenter Steve Backshall tracks down 60 of the world's deadliest animals.,Documentary,,2009-05-28,[],1003.057,tt1692560,8.0,512,tvSeries,Deadly 60,Deadly 60,0,2009,28,documentary  animals presenter backshall 60 tracks wildlife deadliest steve
26,256121,Lavender Fields,"Jasmin loved her idyllic life in her mountain town, but a brush with a criminal empire took it all away. Now she's out for revenge with a new identity.",Drama Action-&-Adventure,organized-crime soap-opera thriller revenge-drama,2024-09-02,"['Lavender Fields / Jasmine Flores', 'Iris Buenavidez', 'Tyrone De Vera / Arthur Pelaez', 'Lily Atienza', 'Myrtle Hidalgo', 'Gio Albano', 'John Paul Madrigal', 'Mirasol Gallego', 'Vittorio Buenavidez', 'Zandro Fernandez', 'Aster Fields', 'Max Pelaez', 'Harry Hidalgo', 'Chief Benjamin Esteban', 'Jethro Fernandez', 'Lance Atienza', 'Eric Pascual', 'Patrick Madrigal', 'Petunia Hidalgo', 'Ian Albano', 'Berting', 'Tommy', 'Dahlia Esteban', 'Maxine', 'Heather Buenavidez', 'Rod Corpuz', 'Lydia Albano', 'Camilla Atienza', 'Rose Hidalgo', 'Angel Albano / Belle Flores']",976.928,tt32537273,8.1,10,tvSeries,Lavender Fields,Lavender Fields,0,2024,\N,drama action-&-adventure organized-crime soap-opera thriller revenge-drama loved idyllic revenge town brush criminal identity jasmin empire mountain life
27,2734,Law & Order: Special Victims Unit,"In the criminal justice system, sexually-based offenses are considered especially heinous. In New York City, the dedicated detectives who investigate these vicious felonies are members of an elite squad known as the Special Victims Unit. These are their stories.",Crime Drama Mystery,detective sexual-abuse sex-scandal domestic-abuse sexual-violence domestic-violence criminal sex-trafficking interrogation district-attorney courtroom assistant-district-attorney sex-crime sexual-assault sex-trade sex-slavery sex-offender informative,1999-09-20,"['Olivia Benson', ""Odafin 'Fin' Tutuola"", ""Dominick 'Sonny' Carisi Jr."", 'Joe Velasco', 'Terry Bruno']",1042.91,tt0203259,8.1,129336,tvSeries,Law & Order: Special Victims Unit,Law & Order: Special Victims Unit,0,1999,60,crime drama mystery detective sexual-abuse sex-scandal domestic-abuse sexual-violence domestic-violence criminal sex-trafficking interrogation district-attorney courtroom assistant-district-attorney sex-crime sexual-assault sex-trade sex-slavery sex-offender informative members city considered justice victims based felonies squad heinous criminal stories offenses elite york dedicated sexually investigate detectives unit special vicious
28,32209,Al Fondo Hay Sitio,"Al fondo hay sitio is a Peruvian TV series created in 2008-2009 by Efraín Aguilar. It deals with the problems of social differences and economic status. It's one of the most popular shows in Peru and is now being shown in Ecuador, Bolivia, Paraguay and Uruguay.",Comedy Drama Soap,family-history family-holiday family-conflict comedy-routine pathetic cliché disgusted,2009-03-30,"['Francesca Maldini', 'Rosario Flores', 'Don Gilberto', 'Rodolfo Rojas', 'Teresa Collazos', 'Joel Gonzales', 'Alberto ""Tito"" Lara', 'Pepe Gonzáles']",950.592,tt1441404,5.5,391,tvSeries,Al fondo hay sitio,Al fondo hay sitio,0,2009,\N,comedy drama soap family-history family-holiday family-conflict comedy-routine pathetic cliché disgusted status popular ecuador paraguay sitio social series differences problems peru uruguay 2008 peruvian created hay deals economic aguilar 2009 efraín bolivia fondo
29,222289,Família é Tudo,"Five half-siblings – Venus, Andromeda, Jupiter, Electra, and Plutao – share the same father, Pedro. Separated by their respective mothers after Pedro's death, the quintet have had few social and intimate interactions since. Years later, now adults, they reunite when their millionaire grandmother disappears on a cruise and is presumed dead. To earn their inheritance, they will have to live and work together for a year in an attempt to bring the family business back to its peak. If they don't succeed, the inheritance will go to their cousin, Hans, who will do anything to get the money from his aunt.",Comedy Soap Action-&-Adventure,romantic-comedy telenovela absurd amused cliché,2024-03-04,"['Frida / Catarina', 'Electra', 'Vênus', 'Tom', 'Andrômeda', 'Júpiter', 'Hans', 'Plutão', 'Mathias', 'Luca', 'Leda', 'Chicão', 'Murilo']",949.532,tt29893924,6.4,35,tvSeries,Família é Tudo,Família é Tudo,0,2024,\N,comedy soap action-&-adventure romantic-comedy telenovela absurd amused cliché earn interactions pedro share inheritance andromeda electra quintet adults money mothers father millionaire year reunite peak family half succeed work live aunt jupiter intimate respective hans siblings social separated grandmother cruise bring attempt years presumed venus plutao cousin business death dead disappears
30,2288,Prison Break,"Due to a political conspiracy, an innocent man is sent to death row and his only hope is his brother, who makes it his mission to deliberately get himself sent to the same prison in order to break the both of them out, from the inside out.",Action-&-Adventure Crime Drama,prison prisoner brother conspiracy escape fugitive wrongful-imprisonment ex-con escaped-prisoner effects-from-the-past,2005-08-29,"['Michael Scofield', 'Lincoln Burrows', 'Sara Tancredi', 'Paul Kellerman', ""Benjamin 'C-Note' Franklin"", ""Theodore 'T-Bag' Bagwell"", 'Fernando Sucre', 'Sheba', ""David 'Whip' Martin"", 'Jacob Ness']",916.822,tt0455275,8.3,592335,tvSeries,Prison Break,Prison Break,0,2005,44,action-&-adventure crime drama prison prisoner brother conspiracy escape fugitive wrongful-imprisonment ex-con escaped-prisoner effects-from-the-past inside political conspiracy deliberately brother row man innocent death prison order hope break mission
31,63770,The Late Show with Stephen Colbert,"Stephen Colbert brings his signature satire and comedy to The Late Show with Stephen Colbert, the #1 show in late night, where he talks with an eclectic mix of guests about what is new and relevant in the worlds of politics, entertainment, business, music, technology, and more. Featuring bandleader Jon Batiste with his band Stay Human, the Emmy Award-nominated show is broadcast from the historic Ed Sullivan Theater. Stephen Colbert, Chris Licht, Tom Purcell, and Jon Stewart are executive producers. Barry Julien and Denise Rehrig serve as co-executive producers.must watch",Comedy Talk,politcs late-night-show,2015-09-08,['Self - Host'],907.023,tt3697842,7.2,15108,tvSeries,The Late Show with Stephen Colbert,The Late Show with Stephen Colbert,0,2015,41,comedy talk politcs late-night-show batiste chris licht historic talks watch entertainment award relevant worlds late purcell tom mix barry nominated stewart night eclectic signature satire sullivan denise technology stay rehrig theater comedy jon executive stephen business bandleader band politics guests colbert brings emmy broadcast serve music featuring 1 human julien producers
32,11890,"Goede Tijden, Slechte Tijden","Goede tijden, slechte tijden, also known as GTST, is the longest-running Dutch soap opera,  revolving around the lives of the families Alberts, Sanders, De Jong, Van Houten and Bouwhuis. It all takes place in the fictional town of Meerdijk.",Soap,,1990-10-01,[],897.733,tt0096597,3.5,1470,tvSeries,"Goede tijden, slechte tijden","Goede tijden, slechte tijden",0,1990,23,soap  running soap van longest goede jong tijden slechte meerdijk bouwhuis town revolving place families alberts lives dutch opera houten fictional gtst sanders takes
33,262364,Sjene prošlosti,Sjene prošlosti,Drama,,2024-09-02,"['Marta', 'Paula', 'Ana', 'Šimun', 'Tomo', 'Mate', 'Eduard', 'Blanka']",887.951,tt33030426,5.0,33,tvSeries,Sjene proslosti,Sjene proslosti,0,2024,\N,drama  prošlosti sjene
34,14750,Na Wspólnej,"Na Wspólnej is a Polish soap opera. It has been running since 2003 on the TVN channel as its flagship primetime weekday soap opera. It is loosely based on the German production Unter Uns and it follows the lives of the inhabitants of an apartment block in Wspólna Street, Warsaw. Episodes tend to last around 20 minutes. It is a Polish version of the Hungarian ""Barátok közt"".

The series is shot almost entirely in Warsaw and produced by the Polish branch of Freemantle Media. On 9 September 2008 it celebrated its 1000th episode; ""Na Wspólnej"" was the fourth Polish television series ever to achieve such status. A special episode was broadcast in which characters from some other of TVN's most popular shows visited Wspólna Street.",Soap,,2003-01-27,"['Monika Cieślik', 'Maria Zięba', 'Włodzimierz Zięba', 'Izabela Dudek', 'Michał Brzozowski', 'Barbara Brzozowska-Smolna', 'Daniel Brzozowski', 'Roman Hoffer', 'Kamil Hoffer', 'Marta Konarska', 'Ewa Ostrowska', 'Igor Nowak', 'Weronika Roztocka']",817.586,tt0388626,3.1,291,tvSeries,Na Wspólnej,Na Wspólnej,0,2003,30,soap  status characters tend 9 2008 unter wspólna minutes polish visited september channel apartment freemantle branch broadcast television soap german series episodes uns version celebrated közt achieve inhabitants media produced episode wspólnej tvn warsaw block opera barátok production flagship popular primetime running street based hungarian 1000th fourth 2003 lives special shot weekday loosely 20
35,138147,De Avondshow met Arjen Lubach,Arjen Lubach dives through the issues of the day past inspiring guests to the bottom of the news. Everyone always wants to go from the issues of the day to deepening. Arjen is really looking forward to the issues of the day.,Talk News Comedy,satire,2022-02-21,['Self - Presentator'],810.121,tt18069512,7.7,164,tvSeries,De avondshow met Arjen Lubach,De avondshow met Arjen Lubach,0,2022,\N,talk news comedy satire arjen dives news lubach issues deepening inspiring forward guests day
36,71712,The Good Doctor,"Shaun Murphy, a young surgeon with autism and savant syndrome, relocates from a quiet country life to join a prestigious hospital's surgical unit. Unable to personally connect with those around him, Shaun uses his extraordinary medical gifts to save lives and challenge the skepticism of his colleagues.",Drama,nurse san-francisco california medicine autism remake hospital aspergers-syndrome medical-drama medical based-on-tv-series admiring,2017-09-25,"['Shaun Murphy', 'Morgan Reznick', 'Alex Park', 'Audrey Lim', 'Lea Dilallo', 'Jordan Allen', 'Asher Wolke', 'Jared Kalu', 'Aaron Glassman']",803.688,tt6470478,8.0,118443,tvSeries,The Good Doctor,The Good Doctor,0,2017,41,drama nurse san-francisco california medicine autism remake hospital aspergers-syndrome medical-drama medical based-on-tv-series admiring challenge connect young murphy savant save surgeon medical gifts hospital quiet join lives unable colleagues surgical unit prestigious skepticism autism relocates country shaun personally syndrome extraordinary life
37,2224,The Daily Show,"The World's Fakest News Team tackle the biggest stories in news, politics and pop culture.",News Comedy,sarcasm politics political-satire late-night-show,1996-07-22,[],781.386,tt0115147,8.3,48421,tvSeries,The Daily Show,The Daily Show,0,1996,22,news comedy sarcasm politics political-satire late-night-show culture politics stories pop tackle fakest news team biggest
38,156239,The Crown of the Kings. The Jagiellons,The story of the Jagiellonian Dynasty rulling XV-century Kingdom of Poland and Grand Duchy of Lithuania.,Soap War-&-Politics,queen love romance crown knight king period-drama medieval palace-intrigue 15th-century medieval-knight,2023-01-02,[],772.126,tt27301882,6.8,22,tvSeries,The Crown of the Kings. The Jagiellonians,Korona królów. Jagiellonowie,0,2023,\N,soap war-&-politics queen love romance crown knight king period-drama medieval palace-intrigue 15th-century medieval-knight story lithuania duchy century poland dynasty kingdom jagiellonian rulling grand
39,1622,Supernatural,"When they were boys, Sam and Dean Winchester lost their mother to a mysterious and demonic supernatural force. Subsequently, their father raised them to be soldiers. He taught them about the paranormal evil that lives in the dark corners and on the back roads of America ... and he taught them how to kill it. Now, the Winchester brothers crisscross the country in their '67 Chevy Impala, battling every kind of supernatural threat they encounter along the way. ",Drama Mystery Sci-Fi-&-Fantasy,angel monster exorcism supernatural paranormal paranormal-phenomena apocalypse demon on-the-road demonic-possession ghost demon-hunter fighting-evil brothers horror сверхъестественное,2005-09-13,"['Sam Winchester', 'Dean Winchester', 'Castiel']",704.833,tt0460681,8.4,493027,tvSeries,Supernatural,Supernatural,0,2005,44,drama mystery sci-fi-&-fantasy angel monster exorcism supernatural paranormal paranormal-phenomena apocalypse demon on-the-road demonic-possession ghost demon-hunter fighting-evil brothers horror сверхъестественное battling subsequently brothers evil winchester raised encounter mysterious crisscross threat corners taught impala sam father supernatural roads force dean kill lives kind demonic mother paranormal dark chevy boys lost america soldiers country 67
40,210865,Golden Boy,"A young girl is forced to marry a rich groom. The groom is not only rich, but also allows himself to live without any restrictions or obligations. Will married life change his habits? And how will such a man be accepted by a good-hearted wife?",Family Drama,,2022-09-23,"['Seyran Şanlı', 'Ferit Korhan', 'İfakat Korhan', 'Orhan Korhan', 'Suna Şanlı', 'Gülgün Korhan', 'Kazım Şanlı', 'Abidin', 'Sultan', 'Esme Şanlı', 'Şefika', 'Hattuç Şanlı', 'Halis Korhan', 'Latif', 'Dicle', 'Talih']",697.452,tt21105088,6.0,5741,tvSeries,Golden Boy,Yali Çapkini,0,2022,120,family drama  habits young change restrictions marry groom live good forced married man hearted wife obligations accepted rich girl life
41,4614,NCIS,"From murder and espionage to terrorism and stolen submarines, a team of special agents investigates any crime that has a shred of evidence connected to Navy and Marine Corps personnel, regardless of rank or position.",Crime Drama Action-&-Adventure,navy marine-corps u.s.-navy naval-officer medical-examiner interrogation ex-marine criminal-investigation veteran virginia crime-investigation special-agent police-procedural adoring,2003-09-23,[],689.262,tt0364845,7.8,166146,tvSeries,NCIS,NCIS: Naval Criminal Investigative Service,0,2003,60,crime drama action-&-adventure navy marine-corps u.s.-navy naval-officer medical-examiner interrogation ex-marine criminal-investigation veteran virginia crime-investigation special-agent police-procedural adoring crime espionage agents personnel investigates submarines stolen connected terrorism murder evidence marine team navy special corps rank position shred
42,75430,Ázsia Expressz,Ázsia Expressz,Reality,asia,2017-11-07,[],679.27,tt7675148,6.0,57,tvSeries,Ázsia Expressz,Ázsia Expressz,0,2017,60,reality asia ázsia expressz
43,1399,Game of Thrones,"Seven noble families fight for control of the mythical land of Westeros. Friction between the houses leads to full-scale war. All while a very ancient evil awakens in the farthest north. Amidst the war, a neglected military order of misfits, the Night's Watch, is all that stands between the realms of men and icy horrors beyond.",Sci-Fi-&-Fantasy Drama Action-&-Adventure,based-on-novel-or-book kingdom dragon king intrigue fantasy-world,2011-04-17,"[""Tyrion 'The Halfman' Lannister"", 'Jon Snow', ""Sir Jaime 'Kingslayer' Lannister"", 'Cersei Lannister', 'Daenerys Targaryen', 'Davos Seaworth', 'Arya Stark', ""Brandon 'Bran' Stark"", 'Sansa Stark', ""Samwell 'Sam' Tarly"", ""Sandor 'The Hound' Clegane"", 'Gendry', 'Brienne of Tarth', 'Grey Worm']",664.535,tt0944947,9.2,2342110,tvSeries,Game of Thrones,Game of Thrones,0,2011,60,sci-fi-&-fantasy drama action-&-adventure based-on-novel-or-book kingdom dragon king intrigue fantasy-world amidst realms leads awakens men watch evil neglected houses noble land misfits night stands control military north fight families scale mythical order ancient friction war farthest icy horrors westeros
44,108466,Alle mot alle,Alle mot alle,Reality,celebrity quiz,2020-08-31,['Programleder'],644.627,tt13085650,7.2,99,tvSeries,Alle mot alle,Alle mot alle,0,2020,43,reality celebrity quiz alle mot
45,456,The Simpsons,"Set in Springfield, the average American town, the show focuses on the antics and everyday adventures of the Simpson family; Homer, Marge, Bart, Lisa and Maggie, as well as a virtual cast of thousands. Since the beginning, the series has been a pop culture icon, attracting hundreds of celebrities to guest star. The show has also made name for itself in its fearless satirical take on politics, media and American life in general.",Family Animation Comedy,nuclear-power-plant middle-class cartoon satire parody dysfunctional-family school social-satire family adult-animation sitcom kids animation witty admiring,1989-12-17,"['Homer Simpson / Abe Simpson / Barney Gumble / Krusty (voice)', 'Marge Simpson / Patty Bouvier / Selma Bouvier (voice)', 'Bart Simpson / Nelson Muntz / Ralph Wiggum (voice)', 'Lisa Simpson (voice)', 'Moe Szyslak / Chief Wiggum / Apu / Comic Book Guy / Carl (voice)', 'Ned Flanders / Mr. Burns / Smithers / Skinner / Lenny (voice)']",613.878,tt0096697,8.7,441677,tvSeries,The Simpsons,The Simpsons,0,1989,22,family animation comedy nuclear-power-plant middle-class cartoon satire parody dysfunctional-family school social-satire family adult-animation sitcom kids animation witty admiring pop series lisa focuses thousands hundreds marge cast average icon guest media town simpson virtual set star bart attracting general homer fearless american culture politics adventures everyday satirical springfield celebrities family maggie life antics
46,79744,The Rookie,"Starting over isn’t easy, especially for small-town guy John Nolan who, after a life-altering incident, is pursuing his dream of being an LAPD officer. As the force’s oldest rookie, he’s met with skepticism from some higher-ups who see him as just a walking midlife crisis.",Crime Drama Comedy,police-everyday-life police-chase los-angeles california police-officer police-detective street-crime lapd police-training crime-investigation dramedy police-department procedural police-drama patrol-officer police-patrol,2018-10-16,"['John Nolan', 'Lucy Chen', 'Tim Bradford', 'Angela Lopez', 'Nyla Harper', 'Wade Grey', 'Aaron Thorsen', 'Wesley Evers', 'Bailey Nune', 'Celina Juarez', 'DR ACKER']",606.042,tt7587890,8.0,81338,tvSeries,The Rookie,The Rookie,0,2018,43,crime drama comedy police-everyday-life police-chase los-angeles california police-officer police-detective street-crime lapd police-training crime-investigation dramedy police-department procedural police-drama patrol-officer police-patrol starting easy higher crisis small altering nolan midlife pursuing guy oldest incident town officer force dream lapd walking john met rookie skepticism life
47,261033,The Agent,"A police captain infiltrates a notorious gang, only to find himself going deeper down the rabbit hole.",Action-&-Adventure Drama,,2024-08-18,"['', '', '', '', '', '', '', '', '', '', '']",605.625,tt33091349,7.9,13,tvSeries,Al Ameel,Al Ameel,0,2024,\N,action-&-adventure drama  captain rabbit gang notorious infiltrates deeper hole police
48,549,Law & Order,"In cases ripped from the headlines, police investigate serious and often deadly crimes, weighing the evidence and questioning the suspects until someone is taken into custody. The district attorney's office then builds a case to convict the perpetrator by proving the person guilty beyond a reasonable doubt. Working together, these expert teams navigate all sides of the complex criminal justice system to make New York a safer place.",Crime Drama,new-york-city police lawyer homicide-detective crime-investigation criminal-law,1990-09-13,"['Nicholas Baxter', 'Nolan Price', 'Samantha Maroun', 'Det. Jalen Shaw', 'Det. Vincent Riley', 'Lt. Jessica Brady']",602.755,tt0098844,7.8,45604,tvSeries,Law & Order,Law & Order,0,1990,45,crime drama new-york-city police lawyer homicide-detective crime-investigation criminal-law attorney complex builds cases suspects proving justice crimes person guilty reasonable custody evidence office teams expert navigate criminal place convict district working york sides perpetrator police ripped investigate deadly headlines doubt questioning case safer weighing
49,68479,Married at First Sight UK,"Working with leading relationship experts, eight British singles are carefully match-made into four married couples, who each meet each other - for the very first time - at their wedding. We'll follow them as they marry, honeymoon, meet the in-laws and set up home, all the while getting to know one another more and more deeply, to see if the matchmakers have got it right and they will have a future together.",Reality,dating relationship,2015-07-09,"['Self - Expert', 'Self - Expert', 'Self - Expert', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self', 'Self']",599.547,tt5434216,5.7,367,tvSeries,Married at First Sight UK,Married at First Sight UK,0,2015,40,reality dating relationship experts leading carefully couples matchmakers laws honeymoon time match marry singles wedding deeply future relationship working married set follow meet british
50,114439,Let's Make a Deal,"Audience members dress up in outlandish costumes to get host Wayne Brady's attention in an attempt to make deals for trips, prizes, cars or cash, while trying to avoid the dreaded Zonks.",Reality,game-show game celebrity-game tv-games,2009-10-05,['Self - Host'],590.816,tt1536749,6.2,1065,tvSeries,Let's Make a Deal,Let's Make a Deal,0,2009,37,reality game-show game celebrity-game tv-games members audience dress zonks attention attempt cash dreaded deals outlandish avoid host cars prizes brady wayne trips costumes
51,95479,Jujutsu Kaisen,"Yuji Itadori is a boy with tremendous physical strength, though he lives a completely ordinary high school life. One day, to save a classmate who has been attacked by curses, he eats the finger of Ryomen Sukuna, taking the curse into his own soul. From then on, he shares one body with Ryomen Sukuna. Guided by the most powerful of sorcerers, Satoru Gojo, Itadori is admitted to Tokyo Jujutsu High School, an organization that fights the curses... and thus begins the heroic tale of a boy who became a curse to exorcise a curse, a life from which he could never turn back.",Animation Action-&-Adventure Sci-Fi-&-Fantasy,martial-arts exorcism secret-organization sorcery supernatural possession based-on-comic paranormal curse tragedy sorcerer school bromance based-on-manga spirit demon demonic-possession dark-fantasy school-life youkai shounen anime incarnation occultism cursed-object,2020-10-03,[],590.26,tt12343534,8.6,129695,tvSeries,Jujutsu Kaisen,Jujutsu Kaisen,0,2020,24,animation action-&-adventure sci-fi-&-fantasy martial-arts exorcism secret-organization sorcery supernatural possession based-on-comic paranormal curse tragedy sorcerer school bromance based-on-manga spirit demon demonic-possession dark-fantasy school-life youkai shounen anime incarnation occultism cursed-object physical gojo powerful shares attacked heroic exorcise classmate tremendous yuji finger curse completely body fights itadori curses save school boy ryomen tale lives sukuna soul admitted high eats satoru guided sorcerers organization turn tokyo day jujutsu ordinary strength life
52,764,Midsomer Murders,"The peacefulness of the Midsomer community is shattered by violent crimes, suspects are placed under suspicion, and it is up to a veteran DCI and his young sergeant to calmly and diligently eliminate the innocent and ruthlessly pursue the guilty. ",Crime Drama Mystery,england murder police-detective murder-investigation police-inspector relaxed serene midsomer murders casual sarcastic,1997-03-23,"['DCI John Barnaby', 'DS Jamie Winter', 'Sarah Barnaby', 'Dr. Fleur Perkins']",567.99,tt0118401,7.9,40624,tvSeries,Midsomer Murders,Midsomer Murders,0,1997,90,crime drama mystery england murder police-detective murder-investigation police-inspector relaxed serene midsomer murders casual sarcastic pursue diligently dci suspects young violent crimes veteran peacefulness guilty eliminate ruthlessly calmly shattered innocent midsomer community suspicion sergeant
