,id,title,popularity,imdb_id,averageRating,num_votes,title_type,start_year,tags
4640,218290,Korea-Khitan War,22.079,tt26767539,8.1,260,tvSeries,2023,drama war-&-politics based-on-novel-or-book historical-fiction period-drama 10th-century chinese-invasion-of-korea goryeo-dynasty daeha victory kam asia east led peace began year long goryeo kang hyeonjong wars khitan 2nd chan 8 prosperity era king 3rd
4641,14784,Wie is de Mol?,26.257,tt0457544,8.3,1244,tvSeries,1999,mystery reality saboteur spel mol members earn leave continues correct answers winner remain low stages money complete candidates multiple final game choice executed episode contestants identity fail assignments previous earned group mole test process goal person unmask
4642,214561,Trailer Park Boys: The SwearNet Show,16.958,tt21959274,8.0,32,tvSeries,2022,comedy trailer-park-boys trailer containers healthy entertainment dysfunctional network dose bunch add profanity laughter spawn shipping stir comedy activity illicit combo whaddya platter boys park
4643,41279,"Leopard, Seebär & Co.",22.246,tt1216858,7.2,18,tvSeries,2007,documentary reality  seebär leopard
4644,207,Bear in the Big Blue House,39.556,tt0173664,6.9,4798,tvSeries,1997,kids puppet puppetry jim-henson calm hand-puppet full-body-puppets kids-songs preschooler child-education didactic whimsical comforting compassionate empathetic gentle joyful programs areas children social series bear key valuable growth cooperation cognitive learning exploration skill tools development learn integrated movement friends teamwork combining music
4645,134675,Little Women,24.763,tt21828868,7.8,7696,tvSeries,2022,drama mystery action-&-adventure sibling-relationship based-on-novel-or-book investigation murder woman-director sister-sister-relationship sisters powerful money entangled conspiracy involving rich sisters
4646,523,Pensacola: Wings of Gold,31.348,tt0128889,6.0,872,tvSeries,1997,action-&-adventure drama wings series wings based adventure drama naval action station air american pensacola syndicated florida gold
4647,449,Rosie and Jim,25.106,tt1372179,6.4,319,tvSeries,1990,kids educational riverboat puppet-show rosie children television 2000 programme aired 11 ragdoll 3 september 1990 produced december citv productions jim british
4648,1063,Samurai Champloo,39.532,tt0423731,8.5,56743,tvSeries,2004,action-&-adventure animation comedy drama hip-hop samurai obsessive-quest shounen anime changing-era deal fierce jin blooded task warrior believes mugen cold fuu brought enemies conceited dancing sworn break special samurai
4649,130385,Naked and Afraid of Love,24.78,tt14690094,3.6,500,tvSeries,2021,reality survival relationship naked reality-show single men attempt paradise survive women working love unforgettable island elements 8 true
4650,2819,Britain & Ireland's Next Top Model,39.518,tt0481440,5.2,397,tvSeries,2005,reality modeling renamed britain ireland chance model television title series modelling based onwards start begun career compete franchise bntm women contestants reality 7 american include abbreviated industry bintm number america british
4651,213424,4 Cut Hero,23.375,tt28689252,6.1,118,tvSeries,2023,animation comedy action-&-adventure hero magic slapstick-comedy parody dragon fantasy-world fantasy demons donghua original-net-animation-(ona) based-on-manhwa kills lead troubles finally cartland demon fights thought army capital secrets defeats demons central year discovers man kingdom brave 952 dove humans krotin continent attack lords northern coming stalemate jad war king calendar
4652,64480,Servant of the People,27.561,tt6235122,7.3,4472,tvSeries,2015,comedy  outrage gathering powerful caught campaign money camera loves start flat bike work month people live humble sensation stay wins borrow situation vasily parents president modest friends man viral servant pupil teacher posts changing presidential miserable video raging country life youtube
4653,80564,Banana Fish,39.5,tt8515016,8.2,9113,tvSeries,2018,animation drama action-&-adventure mystery crime prison rape anti-hero photography revenge mafia conspiracy tragedy urban fugitive orphan drugs classic-literature guns boys-love-(bl) foreign gangs assassins papa suddenly beautiful runaway wrong young dino japan hideous sex raised time okamura eiji secret photographer age fallen toy lynx cold ambitious killer brother acquaintance mad hearted kingdom heir forsakes held nature seventeen pure drove hands ash adopted insatiably rebellious devil golzine nurture older brought iraq ruthless
4654,196474,A Time Called You,39.497,tt21627438,7.9,4712,tvSeries,2023,drama time-travel remake romance unrequited-love time-loop transmigration first-love doppelgänger nostalgic mysterious 1990s butterfly-effect friends-to-lovers fantasy emotional romantic-drama mystery thriller swoonworthy magically travels late time grieving woman resemblance 1998 man love uncanny meets
4655,217728,Erotica Manila,31.885,tt26452009,6.3,409,tvMiniSeries,2023,drama anthology romance teen-drama sex erotic anthology manila series set streets
4656,210787,Harlan Coben's Shelter,29.173,tt15483276,6.6,10429,tvMiniSeries,2023,drama mystery crime based-on-novel-or-book lgbt found-family mystery thriller answers leads student underground mickey story start father secrets reveal bolitar suburban friends spoon tangled disappearances decades death ema dark web finds follow disappears jersey hold life
4657,77026,Sen Anlat Karadeniz,33.291,tt7932896,5.8,2842,tvSeries,2018,drama  escapes protect car nafes vedat marry called husband forced partners abused tahir tortured son truck nefes day takes
4658,42865,Sabor da Paixão,16.921,tt0312198,6.0,37,tvSeries,2002,soap  sabor paixão
4659,1068,The New Scooby-Doo Movies,24.729,tt0068112,7.6,5767,tvSeries,1972,animation mystery comedy kids family investigation group-of-friends celebrity-guest mystery characters solving format criminals episodes masquerading slot beings witches movies guest mystery batman supernatural established week length episode differed doo scooby predecessor featured addams star deviated plots introducing life jeannie addition real ghosts presenting special fictional gang doubling starring monsters joining celebrities family rotating
4660,40293,Da Vinci's Demons,30.983,tt2094262,7.9,79627,tvSeries,2013,drama italy europe inventor old-town leonardo-da-vinci castle florence italy discovery renaissance 15th-century early-modern-period confines genius series vinci years time story lover idealist leonardo live inventor year future dreamer florence reality artist 25 swordsman struggles untold renaissance invent early
4661,75127,UNHhhh,30.306,tt9169598,9.1,1840,tvSeries,2016,talk comedy drag-queen male-friendship talk-show friendship best-friend campy lgbt web-series comedy queens rupaul trixie season race drag 7 zamolodchikova mattel unhhhh katya
4662,37858,Fate/stay night,33.478,tt0774809,7.2,6625,tvSeries,2006,animation sci-fi-&-fantasy action-&-adventure holy-grail magic super-power anime based-on-visual-novel protect young emiya kiritsugu parents summons servant saber shirou grail holy adopted sorcerer lost drawn war female
4663,61740,Maya the Bee,26.833,tt2724814,5.6,406,tvSeries,2012,animation kids bee bee worm greedy hive live max shelby meadow friends freedom love friend lazy adventures snail willy maya
4664,46180,Amor Eterno Amor,16.903,tt2305139,6.4,57,tvSeries,2012,soap drama afterlife telenovela 5 eterno ghelli rede brazilian paulo released roberta 2012 schedule september gomes elizabeth vasconcelos exhibited vida replacing produced oliveira amor pedro rogério march year telenovela directed 7 luciana strazzer jhin 18 gente globo hours richards written fábio
4665,205366,Why Raeliana Ended Up at the Duke's Mansion,28.578,tt27484853,7.4,1221,tvSeries,2023,animation comedy mystery sci-fi-&-fantasy marriage romance transmigration historical anime other-world living loved rinko inside heroine alive story mysterious nightmare duke rewrite devilish sound stay murder fiancé tale raeliana dream wealthy death involves hatches hands reborn character phony fairy engagement plan
4666,65666,Got Talent España,39.434,tt5651816,6.1,36,tvSeries,2016,reality comedy  talent españa
4667,88367,Scooby-Doo and Guess Who?,35.49,tt8456094,7.3,2313,tvSeries,2019,animation comedy mystery family talking-dog gang memorable mystery solve bigger mysteries celebrities encountering
4668,129203,The Bond,39.385,tt13081056,8.1,68,tvSeries,2021,drama family 1970s self-sacrifice child-neglect 1980s 1990s time-skip chinese-communist-party big time rejoicing qiang role odds selfish fend aware overwhelming thirty qi child qiao true colors fully survived leaving alongside slipped father turned brother unfeeling wife son wang san focus younger family children cheng period welcomed quietly zu thrived stepped man realizing siblings fact raise li years eldest revealed caretaker yi mei grief voluntarily ago left
4669,42267,Main Lakshmi Tere Aangan Ki,16.876,tt2603446,8.1,43,tvSeries,2011,drama romance indian birth ki focuses lookalike years main baby lakshmi 9 tere fri popularity 2011 december started leap hit girl lots 30pm mon 8 kanchi aangan dies 19 life
4670,99244,Alguien por quien vivir,30.998,tt0377136,7.4,8,tvSeries,1982,soap  sentimental families existential classes centers conflicts
4671,91941,Orphans of a Nation,29.257,tt10126500,7.1,126,tvSeries,2019,crime drama telenovela refugees beautiful revenge context lands story rachid save orphans nation imagine child love current thelma money daughter search duca start father guedes brother exchange abandoned tested decides agrees jamil family life winners fall forbidden powerful refugees obey bombing tells fail laila man flee victim bride hand syrian madly change command mysterious marry tragic plans sheikh enraged death distant sends emmy
4672,67111,HarmonQuest,29.247,tt5905038,8.3,2402,tvSeries,2016,action-&-adventure animation comedy sci-fi-&-fantasy role-playing improvisation intrepid jeff audience fantasy mcgathy series referee attempt member adventure dan harmon forays chagrin master game guest live roleplaying crittenden fashion melds play action spencer adjudicator gather comedy fail table erin studio hilarious riffing special animated stage davis kitchen comedians rotating
4673,35026,M Countdown,29.247,tt3207438,7.8,10,tvSeries,2004,reality  leading debut aired mcd latest viewers stars week directly dazzling delivering weekly premium glimpse 1 album stages lineup votes vote usa worldwide trends 13 broadcast including 2004 online episodes 10 fan live sales song spectacular countries combining featuring charismatic countdown experts pop winner japan 800 active panel providing craze 2023 songs mnet experience global chart voting performances music announces engagement
4674,229620,Click,29.245,tt4773864,9.3,33,tvSeries,2013,  click
4675,653,Metalocalypse,29.216,tt0839188,8.3,18358,tvSeries,2006,animation comedy death-metal covert members metal influence tossing dethklok fans sending attendees issues pharmaceutical drug psychotropic manufacturers alcoholics military hot deemed sets esteem band death sociopaths american lyrics government lingering coffee fears scandinavian concert destroy
4676,8523,Kohi Apna Sa,29.209,tt7213522,6.1,14,tvSeries,2001,drama soap  indian zee 15 portrayed television soap series telecast 2001 time awards apna kohi october khushi friends married lives shruti opera sanjana joint broadcast family
4677,98904,Energetic Explosion Ganbaruger,29.207,tt4056832,7.8,16,tvSeries,1992,animation action-&-adventure sci-fi-&-fantasy kids secret-identity mecha giant-robot superhero-kids masked-hero cursed anime super-robot henshin-heroes eldran-series dogs time victory save againts keeping robot human links low kotaro destruction seal broke father rikiya appeared team dog eldran accidentally aozora day living village warrior curse normal ninja work turning scholar yaminorius player boys tobe baseball ganbaruger revealed demons training dad underworld ganba studiying lives machines identities strange turn light yosuke appointed
4678,196369,The Little Lies We All Tell,29.203,tt21345894,7.0,83,tvMiniSeries,2022,animation comedy sci-fi-&-fantasy secret-identity friendship supernatural slice-of-life alien school based-on-manga anime wild destroyed danger lies secret bunch ninja friendship aware school disguised rogue hiding alien common 8th friends graders girl earth classroom tight superpowers girls boy
4679,235489,White Cat Legend,29.199,tt28467848,8.1,48,tvSeries,2024,drama action-&-adventure  leading support detective adapted story highly qi alibaba white safeguarding style defy takes cui sense cat bei chen guidance minister sun artist legend empress wang regarded temple members bao unravel series rule imperial investigations fate work tells place bing assistant ancient adventures shi justice li dali mysterious upholding capital mist titled palace banquet tang thrilling newly layers appointed comic
4680,59726,"Seoyoung, My Daughter",29.199,tt3544892,7.7,129,tvSeries,2012,drama  troublesome misery incompetent father seoyoung blood tied love cuts cable family
4681,96777,The Silent Sea,29.193,tt11570202,6.9,25906,tvSeries,2021,drama sci-fi-&-fantasy mystery moon future research space mission moon-base 2070s silent based-on-short-film suspense science-mystery space-mystery thriller steeped space moon perilous secrets hour samples classified retrieve abandoned 24 explorers facility mission
4682,70485,Mr. Mercedes,29.188,tt4354880,7.8,27154,tvSeries,2017,mystery sci-fi-&-fantasy drama based-on-novel-or-book serial-killer intense lurid felonious series detective demented bring justice crusade based private retired bestselling cop killer strike undertake taunts serial stephen forcing letters emails police king
4683,894,The Prisoner,29.188,tt0061287,8.5,15267,tvSeries,1967,drama sci-fi-&-fantasy mystery small-town kidnapping trapped orwellian village idyllic escape secret warders kafkaesque resigning prison abducted demand agent bizarre
4684,12188,The Ruth Rendell Mysteries,29.184,tt0166458,6.8,715,tvSeries,1987,drama mystery based-on-novel-or-book police-detective television 2000 series august meridian 11 1987 tvs october rendell ruth itv 2 mysteries british
4685,172,Arliss,29.183,tt0115101,7.1,1659,tvSeries,1996,comedy sports sports-agent sitcom big glitzy michaels money scenes sports arliss professional optimistic employees inability resourceful endlessly heel eternally achilles agent clients
4686,87409,The Banker,29.176,tt9889042,8.6,42,tvSeries,2019,drama bank banker mistake banking money hardship financial-crisis finance office-worker city shutdown policy collapsing list seoul auditor justice dae honest small surprisingly time story works located faces daehan corruption economic pursues man headquarters bank promoted branch manager bubble
4687,480,Lou Grant,29.162,tt0075528,7.3,2468,tvSeries,1977,comedy drama los-angeles california newspaper-office city television station manager editor trials turned staff journalist newspaper
4688,95885,A Mother's Love,29.161,tt10839702,8.1,314,tvSeries,2019,drama crime soap motherly-love telenovela maternal-family novela-das-9 time baby illness sold terminal adoption 26 child love finds thelma true tirelessly provided countless motherhood lurdes father recognize seeks successful domenico marriage son decides vitória attempts process life unconditional overprotective failed dreams pregnant women race sees lawyer mother years intertwined lives prepare presence ago
4689,39255,The Firm,29.16,tt1949012,7.0,6217,tvSeries,2012,action-&-adventure drama based-on-novel-or-book witness-protection sequel lawyer based-on-movie legal-drama mob memphis operated young mitchell included reclaim threats locke lambert chicago program federal family mitch decade stay future law mob witness firm lives lurking emerge associate dangers bendini prestigious difficult isolation protection mcdeere brought life
4690,89456,Primal,29.159,tt10332508,8.7,22031,tvSeries,2019,action-&-adventure animation drama survival prehistory dinosaur caveman caveman survive hostile forms dinosaur bond struggle
4691,20164,The Hospital,29.158,tt2823414,7.2,65,tvSeries,2006,drama hospital medical-drama hospital-staff members men surgeons core medicine liu daughter surgery prove treatment medical rival hospital xiuping internal opportunity president xinping team head attend appoint director chemotherapy checks position result candidate plan
4692,46411,Flea-Bitten!,29.154,tt1929614,7.2,15,tvSeries,2012,animation kids family  pound city leash adventure flea buddy set dog searching escaping wisecracking family
4693,217038,Flight To You,29.142,tt19725610,8.4,64,tvSeries,2022,drama romance aviation hardship captain instructor lu direct department unrestrained time rules odds cargo xiao promoted follow boss vice nanting minister gu mentor pilots usual devil supervisor cheng stability disciplined situation transferred man strict pilot pursued order restructuring disrupted deal unorthodox brave company passenger airlines flight female
4694,218722,Las aguas mansas,29.138,tt0222685,8.7,98,tvSeries,1994,drama  powerful brothers affair óscar property bogota lifesaver start elizondo hides bernardo household youngest brother october parents married daughters libya head arrived franco losing 1949 fled juan industrialist violence reyes ready older
4695,71834,Manyu Scroll,29.138,tt5568758,6.0,198,tvSeries,2011,animation comedy sci-fi-&-fantasy action-&-adventure samurai sword magic erotic-movie edo-period ecchi anime small-breasts breast-growth inside clan support big raise techniques considered beautiful rule tokugawa hoping secret cruel scroll popularity rarely taiheimeji guaranteed created future lack fight grow warriors heir shogunate wealth possessed takes runs breasts group government helps manyuu era written human chifusa
4696,16941,I Love My Family,29.13,tt1332701,8.7,295,tvSeries,1993,drama comedy sitcom mandarin sitcom language
4697,133775,Remarriage & Desires,29.128,tt15268768,7.3,2278,tvSeries,2022,drama infidelity professor revenge remarriage matchmaking miniseries single-mother divorced married-life company-president melodrama society marry exclusive strive women bachelor matchmaking echelon agency desirable highest
4698,127085,Shanghai Dawn,29.12,tt6063458,8.4,9,tvSeries,2015,drama mystery  shanghai dawn
4699,618,Brandy & Mr. Whiskers,29.12,tt0423621,6.3,3385,tvSeries,2004,animation comedy kids dog rabbit originally television series whiskers august aired 2006 states rabbit channel televised disney united brandy dog american pampered amazon spunky animated 2004 rainforest hyperactive stuck
4700,225970,Mevlana Rumi,29.092,tt14533598,7.8,778,tvSeries,2023,drama war-&-politics documentary  looms rumi century figure wise mongol change threat emerges reason people inspiring unite internal spiritual anatolia timeless 13th assuage compassion fears turmoil rages
4701,17438,BOYS OVER FLOWERS,29.089,tt0489597,8.0,3664,tvSeries,2005,comedy drama love-triangle male-friendship high-school bullying romance based-on-manga heir reverse-harem student youth school-bullying f4 domyoji story famous puppy school set wealthy love centered fearless rough high poor headed kids tsukushi gang charming rich super makino tsukasa girl prince
4702,61517,Our Girl,29.088,tt3815412,7.6,5032,tvSeries,2013,drama war-&-politics middle-east army afghanistan-war-(2001-2021) female-soldier doctor soldier war-women army adventures medics drama female british extraordinary
4703,57788,"Hur Jun, The Original Story",29.08,tt6428718,7.8,29,tvSeries,2013,drama medicine doctor historical joseon-dynasty physician figure wrote seonjo drama medical dramatic joon oriental donguibogam heo historical textbook king depicts life
4704,10370,The Hitchhiker,29.071,tt0085031,6.7,1917,tvSeries,1983,drama crime anthology characters anthology series young frightening supernatural incident introduces hitchhiker kind experience moody
4705,1655,PBS News Hour,29.071,tt0247880,7.7,533,tvSeries,1975,news public-television politics news-report news usa-politics serious us-news running news longest depth issues hour long events current coverage nightly broadcast america
4706,36154,Who The (Bleep) Did I Marry?,29.07,tt1705096,6.7,659,tvSeries,2010,crime documentary double-life secret-identity married-couple con-man criminal-past deception true-crime secret-life reenactment marriage-problems lying shocking mysterious-past facade lies-to-cover-lies leading pull men secret thought curtain fell women happily stories married lives double love uncovered real spouse day bizarre shocking
4707,2551,The Jeremy Kyle Show,29.056,tt0492430,3.4,1348,tvSeries,2005,reality  2012 aired thursday harsh anger acted incident irresponsible july whilst frequently 18 traditional 2005 display jeremy 1 human criticism newspapers returned baiting issues led presented appeared emotions 000th daytime moved involved broadcast values family television judge resolve prosecution feels ways bear kyle violent 2010 produced studios morally goddard confrontations alcohol trisha parody relationship episode talk district chat set guests break tabloid dubious emphasising christmas manchester attempt based sex drug strong march lives distress 4 itv include weekday british replacement
4708,69851,FEUD,29.053,tt1984119,8.3,27356,tvSeries,2017,drama biography anthology feud hollywood filmmaking horror-filmmaking entertainment-industry feuds oscar anthology series based vendetta baby rivalry famous began season bette joan happened climaxed set legendary careers jane evolved davis crawford early
4709,229105,Sisterhood,29.052,tt28090954,6.1,8,tvSeries,2023,drama  woman shrine people japanese invasion repeatedly soldier samsui kuang tian yao forces study young joined led admired yun waited initiative region accidentally construction day rich family completion living nanny protect traveled guangdong rebels zu rescue labor forced return jia build ouyang drove poor tianqing 1930s feelings nanyang leader qing asia bullied site suffered burned company abroad acquainted yaozu cai southeast serve sisters
4710,41811,A Indomada,29.049,tt0138241,7.4,200,tvSeries,1997,soap drama  indomada mayer elisa wilma leading ary maria brazilian 1997 paulo aired core 11 roles collaboration nadotti eva actors roberto produced reis naar october berredo silva featured luiz telenovela directed henrique february general adriana mark ricardo direction fontoura globo esteves 17 marcos aguinaldo linares authored silver nelson josé plot
4711,123377,DOM,29.033,tt13354188,7.2,3020,tvSeries,2021,crime drama war-on-drugs overdose addiction drugs fighting stopped fought burglars coin drug janeiro father trafficking save curb cop wanted sides victor addict love drugs cocaine rio son life
4712,42821,Welcome to the N.H.K.,29.023,tt0857297,8.3,8259,tvSeries,2006,animation comedy drama based-on-novel-or-book nerd satire slice-of-life conspiracy recluse game-design game-developer anime game-development neet chance cower scarred terrified permanently lot porn determined retinas remnants venture type desperate diet paranoid strangely existential misaki fault enter society theories face crippling beat internet apartment stranger hopeless brainwashed overcome day demo nefarious life afraid mess recluses anxieties conspiracy normal work jobless overflowing ready girl social steady door dwellers sex cheap mysterious sato game fringe pretend demons phobias total virtual food turn light left futureless foxhole
4713,4622,Code Lyoko,29.011,tt0417311,7.3,5868,tvSeries,2003,sci-fi-&-fantasy animation comedy action-&-adventure cartoon virtual-world travel children lyoko artificial named called intelligence sentient code virtual battle aelita centers human xana
4714,246483,Maamla Legal Hai,29.005,tt31183656,8.0,9524,tvSeries,2024,comedy drama courtroom criminal-lawyer workplace-comedy letter quirky justice objections work patparganj law collides employees district chaos uphold court
4715,16424,Chor Lau-heung,29.004,tt0827804,7.4,44,tvSeries,1979,action-&-adventure sci-fi-&-fantasy  long hong liuxiang series kong chu adaption gu
4716,62486,Penn Zero: Part-Time Hero,29.0,tt3293184,6.9,2370,tvSeries,2014,sci-fi-&-fantasy action-&-adventure animation comedy family  penn kid average save friends zapped day dimension
4717,12895,Terra Nostra,28.998,tt0202765,6.8,809,tvSeries,1999,soap italy plantation star-crossed-lovers italian-immigration saga century europeans forbidden arrival seller brazilian midst immigrated fortunes sweeping matteo recounts viewers seeking flowers italians xix love towns giulliana countries thrilled ushered america great brazil epic
4718,76125,Record of Grancrest War,28.985,tt7897050,7.1,1224,tvSeries,2018,action-&-adventure animation sci-fi-&-fantasy war-&-politics seinen anime hometown ruled protect rulers dominion creed mage cast liberate start seal scorns power named work people knight siluca calm wandering fight isolated dominated journey train wars chaos continent holy lords purifying reform seals everlasting realizes theo abandoning day oath gain
4719,216578,Can't Buy Me Love,28.92,tt24667604,6.7,220,tvSeries,2023,drama rich-woman-poor-man poverty chinese rich-girl romantic-drama poor-male-lead ransom believing repay young money entangled thought filipino kidnappers save situation hard man wealthy victim kidnap earned easily chinese offers family
4720,122752,Amor Fati,28.917,tt14386466,4.3,11,tvSeries,2021,drama infidelity terminal-illness cancer family-relationships divorce single-father healing soap-opera instructor support cheats divorcee professional woman korea returns asks golfer meet wounds single heal daughter completely father jae wife divorce son raises ahn family life yeon hee kyeong achieve studies quit practice group cancer playing jung rara south golf perfect yoon penniless husband law choi dream abroad runs han golfing facility
4721,6213,The City,28.917,tt0111921,8.2,115,tvSeries,1995,soap manhattan new-york-city brown city television soap 1997 pennsylvania aired james harmon loves awards nixon building barbara 28 1995 march town killer apartment abc created 1996 district serial soho lives york creator loving american daytime opera survivors moved agnes corinth pair 13 emmy esensten headwriters november
4722,128010,Welcome to Eden,28.915,tt13457822,5.6,8061,tvSeries,2022,action-&-adventure sci-fi-&-fantasy drama video-surveillance organized attractive social networks young zoa paradise active invited secret people lifetime brand exciting happy history journey party island drink eden question exclusive
4723,117303,Lessons in Chemistry,28.91,tt13911628,8.2,40982,tvMiniSeries,2023,drama based-on-novel-or-book cooking pregnancy chemistry romance scientist period-drama 1950s housewives overlooked recipes domestic society scientist elizabeth challenged belong women 1950s nation sets dream accepts sphere zott cooking teach job
4724,93310,Archibald's Next Big Thing,28.909,tt9165404,7.5,341,tvSeries,2019,kids animation chicken family animals animals-in-the-city wanderings kids animation life archibald lucky adventure chicken remember fun forgets happy chores life
4725,30083,Black Jack,28.901,tt5778326,7.4,239,tvMiniSeries,1993,animation drama tragedy doctor medical-drama imaginable genius medicine story save breaking black skill ominous kuroo pinoko exorbitant lengths deny countless greedy treat medical cure heartless legend claims process bizarre life underground license famous tells doctors assistant dark hazama fact view mysterious risks patients drama law diseases lives price jack
4726,229442,Love & Marriage: Detroit,28.9,tt27790155,4.2,45,tvSeries,2023,reality  city african prove decided stay deeply families lives detroit american group
4727,137390,BIRDIE WING -Golf Girls' Story-,28.898,tt15789088,6.9,240,tvSeries,2022,animation comedy drama golf sports mafia anime yuri girls-love spokon defeat golfers fore unique skilled favor biggest eyes highly rivalry dreams aoi making return tournaments set battle pro coming meet swing left rematch grass eve competitive
4728,4731,Grounded for Life,28.897,tt0255734,7.5,16068,tvSeries,2001,family comedy irish-american middle-class dysfunctional-family family staten-island new-york-city sitcom story claudia desperate school debate irresponsible sean responsible daughter start father year brother wife constant judgmental 14 desire devil finnerty family fly walt girlfriend pregnant stories care lily boys derail interrupt eddie finish defend struggle good high 32
4729,205040,Adamas,28.896,tt21195588,6.9,923,tvSeries,2022,mystery drama secret-organization twin-brother reporter writer twins prosecutor mysterious-killer mysterious-death mysterious-figure conglomerate-heir twin brothers hyun lose years father seek clear sin murder soo woo case
4730,12258,Cold Case Files,28.895,tt0426666,8.0,1950,tvSeries,1999,crime mystery documentary detective forensic-science forensic unsolved-mystery unsolved-crime unsolved-murders forensic-technology relive cases relying breakthroughs influence social years forensic crimes reopened crack revelations reveal media cold technology startling events explore compelling journeys detectives chronicling twists
4731,138663,Café Minamdang,28.89,tt21049186,7.4,2067,tvSeries,2022,drama mystery comedy based-on-novel-or-book fraud investigation prosecutor barista slight-romance knowing services purportedly inspector suspicious tenacious catches offers business shaman attention police
4732,65579,The Catch,28.889,tt4396862,7.1,12662,tvSeries,2016,drama crime comedy con-man fraud private-investigator los-angeles california martin cases fraud alice strong determined career fiancé successful victim investigator ruins
4733,156057,Gods' Games We Play,28.872,tt31860621,5.8,342,tvSeries,2024,animation drama sci-fi-&-fantasy romance ecchi anime based-on-light-novel challenge lose challenges 10 triumph wits ultimate spell determined divinity achieve defeats victories forced brain humans impossible gods enters test defy loss idle fay making human
4734,88775,Yankee,27.566,tt9046782,5.9,910,tvSeries,2019,crime drama arizona drug-trafficking crosses drug trafficking technology deeply modern man arizona police mexico involved
4735,204490,Criminal Record,24.826,tt21088136,7.1,10916,tvSeries,2024,crime drama detective investigation aggressive cold-case thriller protect correct stages phone young justice heart determined woman london connected career fight brilliant man anonymous miscarriage draws legacy detectives early
4736,9985,Dennis the Menace,38.888,tt0052461,7.0,2618,tvSeries,1959,comedy family neighbor next-door-neighbor sitcom nuisance 1959 henry george mischievous television series basically situations mitchell writer winds 1963 worse alice energetic retired intentioned people peace salesman quiet brother situation making good boy comedy lives dennis prone tangles john child wilson loving meaning expense neighbor trouble family
4737,96162,Itaewon Class,38.884,tt11239552,8.2,20645,tvSeries,2020,drama restaurant rags-to-riches based-on-comic revenge romance franchise itaewon south-korea based-on-webcomic-or-webtoon seoul south-korea street seoul colorful neighborhood ambitious dreams mighty bar fight friends reality foe
4738,93099,Vende-se um Véu de Noiva,38.878,tt1463154,6.9,18,tvSeries,2009,soap drama  véu vende noiva
4739,203011,Running Man Philippines,36.503,tt20603756,7.6,64,tvSeries,2022,reality comedy challenge mission race variety-show cheerful physical seats audience format running adaptation edge cultural challenges version mix filipino essence original viewers famous flavour providing captured adding resonates man local mental keeping brings twists includes celebrities
4740,59674,The Paradise,30.697,tt2391224,7.7,12765,tvSeries,2012,drama england department-store period-drama costume-drama 19th-century department bound social paradise story revolves power store work mystery people live 1870s comedy set lives love pasts follow england intoxicating
4741,325,The Adventures of the Galaxy Rangers,27.756,tt0090436,7.6,1445,tvSeries,1986,animation western action-&-adventure space-western wild combines children television space series entertainment considered aired rangers time galaxy revolutionary japanese mandell produced created western usa stories gaylord west anime company robert american studio shinsha style adventures traditional animated animation tokyo movie actual themes sci
4742,1991,Rachael Ray,22.247,tt0827947,4.3,1178,tvSeries,2006,talk cooking talk-show city announced chelsea syndication revamped television premiered 2012 2013 cbs states 2006 harpo september filmed 9 ray debuted switch studios season year 8th talk united distribution january york rachael american studio renewal 14 18 canada starring hd
4743,65335,The Dearest Lady,31.257,tt8482568,6.8,17,tvSeries,2015,drama family  loves women single series drama daughters divorced mother remarried worries
4744,152471,Ghost Doctor,29.961,tt16493854,7.9,2614,tvSeries,2022,comedy drama sci-fi-&-fantasy supernatural bromance doctor ghost medical fantasy polar resident skilled opposite expertise surgeon year patient coma possesses personality
4745,15520,The All-New Popeye Hour,28.869,tt0190897,7.0,3599,tvSeries,1978,animation  popular television series aired barbera cbs strip produced hour 1983 popeye features hanna productions syndicate character 1978 animated starring king comic
4746,126892,A Female Student Arrives at the Imperial College,28.867,tt15764778,7.3,300,tvSeries,2021,drama mystery comedy romance betrayal teacher-student-relationship reverse-harem student task requests time master story embroidered grand emperor qi perform numerous begging enter college easy wenyuan student young daughter yunzhi zhuo tasked father marshal brocade studying invitation accepts decides number attempts campus enroll persuasion childhood chased festival life mission succeed imperial finally knew embarks musician enrolled accept pouch history yan friend order replace masters manor complete thought initially good kingdom lantern famed sang gamble uniformed female
4747,204681,Kertenkele,28.864,tt5843858,3.4,1323,tvSeries,2014,comedy action-&-adventure crime  kertenkele
4748,91083,Golden Garden,28.859,tt10524316,6.2,23,tvSeries,2019,mystery childhood-trauma romance flashback death-of-father hardship death-of-mother melodrama grown orphanage years remember dong woman 6 stolen bright environment joo abandoned personality eun attempts positive difficult life
4749,27268,Monkey Life,28.855,tt1090018,8.8,162,tvSeries,2007,documentary ape monkey chimpanzee primate animal-rescue neglected 2006 breaking continuously primates babies follow centre physical pet range mbe filmed apes largest treat beaches reintegrated medical kind team monkey dedicated emergencies trade rescued life mission wild continues globe decisions heart photographers access work spanish created rescue abused care mental moves documented primate documents props rehabilitation staff problems daily alison ape monkeys unparalleled drama births dorset individual dealing cronin park
4750,209544,Bir Küçük Gün Işığı,28.854,tt21105044,5.9,459,tvSeries,2022,family drama  elif euphrates adoption prescriptive decadent love child finds path upside oppressive rebellious woven intersects thing turned brother marriage irreversibly brings trace life starting unaware hakan accident dila fate learns mother hand web fırat thinking separated change years missing procedure left ümran
